division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
East South Central,2010-09-01,2010,115459.76501778173,182.78,9.5,7020162.0,40981.0,9.813530125364675
East South Central,2010-10-01,2010,115267.95967881464,182.185,9.4,7020162.0,40981.0,9.813530125364675
East South Central,2010-11-01,2010,114880.04364663144,182.315,9.8,7020162.0,40981.0,9.813530125364675
East South Central,2010-12-01,2010,114517.62443156113,178.245,9.3,7020162.0,40981.0,9.813530125364675
East South Central,2011-01-01,2011,114624.3707078393,179.22,9.1,7065099.0,39699.0,9.022746694400494
East South Central,2011-02-01,2011,114783.48276130873,177.91,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-03-01,2011,114395.40505278471,175.82999999999998,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-04-01,2011,113694.6606969976,177.845,9.1,7065099.0,39699.0,9.022746694400494
East South Central,2011-05-01,2011,112962.61723087118,178.58999999999997,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-06-01,2011,112255.44480150426,178.7,9.1,7065099.0,39699.0,9.022746694400494
East South Central,2011-07-01,2011,112099.03610461472,180.915,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-08-01,2011,111971.71557803894,180.8,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-09-01,2011,111651.22518045614,178.31,9.0,7065099.0,39699.0,9.022746694400494
East South Central,2011-10-01,2011,111404.75168375924,177.92000000000002,8.8,7065099.0,39699.0,9.022746694400494
East South Central,2011-11-01,2011,111173.16905222488,178.24,8.6,7065099.0,39699.0,9.022746694400494
East South Central,2011-12-01,2011,110974.60799039628,180.97,8.5,7065099.0,39699.0,9.022746694400494
East South Central,2012-01-01,2012,110708.777564694,175.72500000000002,8.3,7122784.0,49417.0,7.776681264767737
East South Central,2012-02-01,2012,110758.13035497536,177.64499999999998,8.3,7122784.0,49417.0,7.776681264767737
East South Central,2012-03-01,2012,110963.62622341416,180.54500000000002,8.2,7122784.0,49417.0,7.776681264767737
East South Central,2012-04-01,2012,110827.50430869772,181.255,8.2,7122784.0,49417.0,7.776681264767737
East South Central,2012-05-01,2012,111358.6986282498,183.235,8.2,7122784.0,49417.0,7.776681264767737
East South Central,2012-06-01,2012,111951.26325885407,183.91,8.2,7122784.0,49417.0,7.776681264767737
East South Central,2012-07-01,2012,112514.91959774143,183.365,8.2,7122784.0,49417.0,7.776681264767737
East South Central,2012-08-01,2012,112705.71638437308,182.69,8.1,7122784.0,49417.0,7.776681264767737
East South Central,2012-09-01,2012,112874.21243791009,182.39,7.8,7122784.0,49417.0,7.776681264767737
East South Central,2012-10-01,2012,112945.207740656,183.21,7.8,7122784.0,49417.0,7.776681264767737
East South Central,2012-11-01,2012,113136.224677222,183.26,7.7,7122784.0,49417.0,7.776681264767737
East South Central,2012-12-01,2012,113244.67638227552,184.115,7.9,7122784.0,49417.0,7.776681264767737
East South Central,2013-01-01,2013,113283.46587426245,183.31,8.0,7109313.0,51333.0,8.087814311517684
East South Central,2013-02-01,2013,113283.04858925196,184.015,7.7,7109313.0,51333.0,8.087814311517684
East South Central,2013-03-01,2013,113352.52020930011,186.17000000000002,7.5,7109313.0,51333.0,8.087814311517684
East South Central,2013-04-01,2013,113547.04115181832,187.595,7.6,7109313.0,51333.0,8.087814311517684
East South Central,2013-05-01,2013,113871.80979702577,188.675,7.5,7109313.0,51333.0,8.087814311517684
East South Central,2013-06-01,2013,114242.6607174284,190.84500000000003,7.5,7109313.0,51333.0,8.087814311517684
East South Central,2013-07-01,2013,114490.55843096552,188.855,7.3,7109313.0,51333.0,8.087814311517684
East South Central,2013-08-01,2013,114832.29499215816,188.535,7.2,7109313.0,51333.0,8.087814311517684
East South Central,2013-09-01,2013,115077.36944708024,192.27,7.2,7109313.0,51333.0,8.087814311517684
East South Central,2013-10-01,2013,115299.82325735295,190.035,7.2,7109313.0,51333.0,8.087814311517684
East South Central,2013-11-01,2013,115469.841447313,188.12,6.9,7109313.0,51333.0,8.087814311517684
East South Central,2013-12-01,2013,115698.4939987478,189.08499999999998,6.7,7109313.0,51333.0,8.087814311517684
East South Central,2014-01-01,2014,115919.24389555868,188.76999999999998,6.6,7158799.0,58146.0,8.110185683933238
East South Central,2014-02-01,2014,116323.6198172388,190.445,6.7,7158799.0,58146.0,8.110185683933238
East South Central,2014-03-01,2014,116612.87587835784,190.38,6.7,7158799.0,58146.0,8.110185683933238
East South Central,2014-04-01,2014,116976.62822807464,192.17000000000002,6.2,7158799.0,58146.0,8.110185683933238
East South Central,2014-05-01,2014,117332.67439694736,193.04,6.3,7158799.0,58146.0,8.110185683933238
East South Central,2014-06-01,2014,117768.53851456723,194.61,6.1,7158799.0,58146.0,8.110185683933238
East South Central,2014-07-01,2014,118212.86407802063,194.85500000000002,6.2,7158799.0,58146.0,8.110185683933238
East South Central,2014-08-01,2014,118623.23023446304,194.925,6.1,7158799.0,58146.0,8.110185683933238
East South Central,2014-09-01,2014,118881.72912119198,194.39,5.9,7158799.0,58146.0,8.110185683933238
East South Central,2014-10-01,2014,118868.62023247496,194.60500000000002,5.7,7158799.0,58146.0,8.110185683933238
East South Central,2014-11-01,2014,118851.45297414612,195.905,5.8,7158799.0,58146.0,8.110185683933238
East South Central,2014-12-01,2014,118955.06644671562,194.53,5.6,7158799.0,58146.0,8.110185683933238
East South Central,2015-01-01,2015,119124.0886832718,197.04000000000002,5.7,7197189.0,63684.0,7.811763103303281
East South Central,2015-02-01,2015,119297.19079649785,195.95999999999998,5.5,7197189.0,63684.0,7.811763103303281
East South Central,2015-03-01,2015,119605.08458012012,199.14999999999998,5.4,7197189.0,63684.0,7.811763103303281
East South Central,2015-04-01,2015,120210.07432852054,201.435,5.4,7197189.0,63684.0,7.811763103303281
East South Central,2015-05-01,2015,120995.26160319704,200.945,5.6,7197189.0,63684.0,7.811763103303281
East South Central,2015-06-01,2015,121771.87490345364,201.73000000000002,5.3,7197189.0,63684.0,7.811763103303281
East South Central,2015-07-01,2015,122508.11119601836,201.78,5.2,7197189.0,63684.0,7.811763103303281
East South Central,2015-08-01,2015,123196.07538185304,203.0,5.1,7197189.0,63684.0,7.811763103303281
East South Central,2015-09-01,2015,123851.91950472046,202.75,5.0,7197189.0,63684.0,7.811763103303281
East South Central,2015-10-01,2015,124506.1017987876,203.435,5.0,7197189.0,63684.0,7.811763103303281
East South Central,2015-11-01,2015,124983.7643381356,204.265,5.1,7197189.0,63684.0,7.811763103303281
East South Central,2015-12-01,2015,125492.94375533808,205.15,5.0,7197189.0,63684.0,7.811763103303281
East South Central,2016-01-01,2016,126032.5958218066,206.57999999999998,4.8,7217801.0,70758.0,7.738100263482603
East South Central,2016-02-01,2016,125578.82985745094,204.86,4.9,7217801.0,70758.0,7.738100263482603
East South Central,2016-03-01,2016,125780.8681961538,206.94,5.0,7217801.0,70758.0,7.738100263482603
East South Central,2016-04-01,2016,125939.6194565844,209.10000000000002,5.1,7217801.0,70758.0,7.738100263482603
East South Central,2016-05-01,2016,126131.66556500476,210.785,4.8,7217801.0,70758.0,7.738100263482603
East South Central,2016-06-01,2016,126582.6247589758,211.09,4.9,7217801.0,70758.0,7.738100263482603
East South Central,2016-07-01,2016,126898.06705721382,212.51,4.8,7217801.0,70758.0,7.738100263482603
East South Central,2016-08-01,2016,127226.2030709955,213.5,4.9,7217801.0,70758.0,7.738100263482603
East South Central,2016-09-01,2016,127587.42424410052,213.405,5.0,7217801.0,70758.0,7.738100263482603
East South Central,2016-10-01,2016,128108.52658099092,213.62,4.9,7217801.0,70758.0,7.738100263482603
East South Central,2016-11-01,2016,128655.8355798386,214.20999999999998,4.7,7217801.0,70758.0,7.738100263482603
East South Central,2016-12-01,2016,129157.01946561616,216.365,4.7,7217801.0,70758.0,7.738100263482603
East South Central,2017-01-01,2017,129561.05475767671,212.78,4.7,7247334.0,72822.0,8.181001041938279
East South Central,2017-02-01,2017,129860.15242226102,216.755,4.6,7247334.0,72822.0,8.181001041938279
East South Central,2017-03-01,2017,130077.7152310352,219.20499999999998,4.4,7247334.0,72822.0,8.181001041938279
East South Central,2017-04-01,2017,130370.4355113382,219.935,4.4,7247334.0,72822.0,8.181001041938279
East South Central,2017-05-01,2017,130641.94241964832,221.92,4.4,7247334.0,72822.0,8.181001041938279
East South Central,2017-06-01,2017,130949.24911242336,223.9,4.3,7247334.0,72822.0,8.181001041938279
East South Central,2017-07-01,2017,131358.5005418514,224.97,4.3,7247334.0,72822.0,8.181001041938279
East South Central,2017-08-01,2017,131916.74516272967,224.685,4.4,7247334.0,72822.0,8.181001041938279
East South Central,2017-09-01,2017,132647.2508539036,224.405,4.3,7247334.0,72822.0,8.181001041938279
East South Central,2017-10-01,2017,133395.6592671516,226.27499999999998,4.2,7247334.0,72822.0,8.181001041938279
East South Central,2017-11-01,2017,134104.43801361654,225.895,4.2,7247334.0,72822.0,8.181001041938279
East South Central,2017-12-01,2017,134648.85119221002,226.625,4.1,7247334.0,72822.0,8.181001041938279
East South Central,2018-01-01,2018,135132.16669232227,227.965,4.0,7299667.0,72702.0,8.386293425399895
East South Central,2018-02-01,2018,135621.49263765384,229.035,4.1,7299667.0,72702.0,8.386293425399895
East South Central,2018-03-01,2018,136447.6151923216,231.16500000000002,4.0,7299667.0,72702.0,8.386293425399895
East South Central,2018-04-01,2018,137185.87488244905,231.04000000000002,4.0,7299667.0,72702.0,8.386293425399895
East South Central,2018-05-01,2018,137813.09625390172,235.7,3.8,7299667.0,72702.0,8.386293425399895
East South Central,2018-06-01,2018,138059.13169211237,236.43,4.0,7299667.0,72702.0,8.386293425399895
East South Central,2018-07-01,2018,138461.88169305076,236.115,3.8,7299667.0,72702.0,8.386293425399895
East South Central,2018-08-01,2018,138898.00952839424,237.57999999999998,3.8,7299667.0,72702.0,8.386293425399895
East South Central,2018-09-01,2018,139435.09753951378,236.62,3.7,7299667.0,72702.0,8.386293425399895
East South Central,2018-10-01,2018,139672.30234791443,238.18,3.8,7299667.0,72702.0,8.386293425399895
East South Central,2018-11-01,2018,140099.49852039057,239.995,3.8,7299667.0,72702.0,8.386293425399895
East South Central,2018-12-01,2018,140609.64715915444,239.14499999999998,3.9,7299667.0,72702.0,8.386293425399895
East South Central,2019-01-01,2019,141431.4802163839,240.0,4.0,7401274.0,77872.0,8.25058520632503
East South Central,2019-02-01,2019,142404.68203335966,242.015,3.8,7401274.0,77872.0,8.25058520632503
East South Central,2019-03-01,2019,143629.64908384628,243.59,3.8,7401274.0,77872.0,8.25058520632503
East South Central,2019-04-01,2019,144734.17561700984,245.995,3.7,7401274.0,77872.0,8.25058520632503
East South Central,2019-05-01,2019,145268.18463803962,247.11,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2019-06-01,2019,145993.81065515292,249.625,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2019-07-01,2019,146658.27349053425,250.07999999999998,3.7,7401274.0,77872.0,8.25058520632503
East South Central,2019-08-01,2019,147255.46941142494,249.23,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2019-09-01,2019,147624.4076395793,252.035,3.5,7401274.0,77872.0,8.25058520632503
East South Central,2019-10-01,2019,148177.22977489472,252.0,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2019-11-01,2019,148968.5293771856,250.855,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2019-12-01,2019,149943.4764510452,254.79000000000002,3.6,7401274.0,77872.0,8.25058520632503
East South Central,2021-01-01,2021,165875.1965358853,286.725,6.4,7653247.0,102413.0,6.314232002375692
East South Central,2021-02-01,2021,167465.11092210226,289.28,6.2,7653247.0,102413.0,6.314232002375692
East South Central,2021-03-01,2021,169278.966952279,293.885,6.1,7653247.0,102413.0,6.314232002375692
East South Central,2021-04-01,2021,171324.35197243068,299.415,6.1,7653247.0,102413.0,6.314232002375692
East South Central,2021-05-01,2021,173724.826683635,306.13,5.8,7653247.0,102413.0,6.314232002375692
East South Central,2021-06-01,2021,176627.1356482209,311.41499999999996,5.9,7653247.0,102413.0,6.314232002375692
East South Central,2021-07-01,2021,179599.48668925947,317.26,5.4,7653247.0,102413.0,6.314232002375692
East South Central,2021-08-01,2021,182043.48886442263,320.8,5.1,7653247.0,102413.0,6.314232002375692
East South Central,2021-09-01,2021,183694.1876378819,323.85,4.7,7653247.0,102413.0,6.314232002375692
East South Central,2021-10-01,2021,185378.31177787707,328.59000000000003,4.5,7653247.0,102413.0,6.314232002375692
East South Central,2021-11-01,2021,187561.82948888876,333.69,4.1,7653247.0,102413.0,6.314232002375692
East South Central,2021-12-01,2021,189909.8144794267,336.18,3.9,7653247.0,102413.0,6.314232002375692
East South Central,2022-01-01,2022,192394.52643820373,340.41499999999996,4.0,7840152.0,94782.0,5.750508179777027
East South Central,2022-02-01,2022,194758.2643594753,346.25,3.9,7840152.0,94782.0,5.750508179777027
East South Central,2022-03-01,2022,197033.45103440576,352.78499999999997,3.7,7840152.0,94782.0,5.750508179777027
East South Central,2022-04-01,2022,199241.13862432833,355.315,3.7,7840152.0,94782.0,5.750508179777027
East South Central,2022-05-01,2022,201190.43287600225,360.995,3.6,7840152.0,94782.0,5.750508179777027
East South Central,2022-06-01,2022,203444.92222927176,365.95500000000004,3.6,7840152.0,94782.0,5.750508179777027
East South Central,2022-07-01,2022,204963.20956573423,364.875,3.5,7840152.0,94782.0,5.750508179777027
East South Central,2022-08-01,2022,205617.80815984617,364.13,3.6,7840152.0,94782.0,5.750508179777027
East South Central,2022-09-01,2022,205209.5814855029,364.58500000000004,3.5,7840152.0,94782.0,5.750508179777027
East South Central,2022-10-01,2022,204565.01139882748,364.90999999999997,3.6,7840152.0,94782.0,5.750508179777027
East South Central,2022-11-01,2022,203898.9533136001,362.75,3.6,7840152.0,94782.0,5.750508179777027
East South Central,2022-12-01,2022,203246.65512844193,366.375,3.5,7840152.0,94782.0,5.750508179777027
East South Central,2023-01-01,2023,202381.09330913983,367.66499999999996,3.5,7960991.0,90915.0,5.807852913328311
East South Central,2023-02-01,2023,201830.02443789665,372.995,3.6,7960991.0,90915.0,5.807852913328311
East South Central,2023-03-01,2023,202030.9589289904,373.42499999999995,3.5,7960991.0,90915.0,5.807852913328311
East South Central,2023-04-01,2023,203260.17666738003,374.77,3.4,7960991.0,90915.0,5.807852913328311
East South Central,2023-05-01,2023,204970.93790541653,377.485,3.6,7960991.0,90915.0,5.807852913328311
East South Central,2023-06-01,2023,206506.81333715536,378.13,3.6,7960991.0,90915.0,5.807852913328311
East South Central,2023-07-01,2023,207419.8444024549,382.38,3.5,7960991.0,90915.0,5.807852913328311
East South Central,2023-08-01,2023,207805.87986826568,382.57,3.7,7960991.0,90915.0,5.807852913328311
East South Central,2023-09-01,2023,208060.23441111072,382.81,3.7,7960991.0,90915.0,5.807852913328311
East South Central,2023-10-01,2023,208237.0635989091,385.08500000000004,3.9,7960991.0,90915.0,5.807852913328311
East South Central,2023-11-01,2023,208472.154663652,387.055,3.7,7960991.0,90915.0,5.807852913328311
East South Central,2023-12-01,2023,208551.1100157977,389.185,3.8,7960991.0,90915.0,5.807852913328311
East South Central,2024-01-01,2024,208394.5941409188,386.1,3.7,8030439.0,89735.0,6.429942467600537
East South Central,2024-02-01,2024,208553.41469976588,390.26,3.9,8030439.0,89735.0,6.429942467600537
East South Central,2024-03-01,2024,209573.98149225177,390.815,3.9,8030439.0,89735.0,6.429942467600537
East South Central,2024-04-01,2024,211396.54718288488,396.905,3.9,8030439.0,89735.0,6.429942467600537
East South Central,2024-05-01,2024,213095.94232447937,396.555,3.9,8030439.0,89735.0,6.429942467600537
East South Central,2024-06-01,2024,214034.22849324805,401.445,4.1,8030439.0,89735.0,6.429942467600537
East South Central,2024-07-01,2024,214295.49115472916,400.98,4.2,8030439.0,89735.0,6.429942467600537
East South Central,2024-08-01,2024,214153.40383693745,402.975,4.2,8030439.0,89735.0,6.429942467600537
