division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct,total_households,construction_permits,rental_vacancy_rate
West South Central,2011-12-01,115795.14655489476,191.87,8.5,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2012-01-01,114919.61247545575,189.12,8.3,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-02-01,115399.40511644656,191.72,8.3,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-03-01,115570.64200578304,194.185,8.2,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-04-01,115758.85423426887,195.54,8.2,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-05-01,116102.1764451094,196.22500000000002,8.2,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-06-01,117000.9414644688,197.55,8.2,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-07-01,117089.81356309554,198.91,8.2,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-08-01,117292.15014629708,198.625,8.1,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-09-01,117296.10636952534,199.685,7.8,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-10-01,117309.78060745828,200.155,7.8,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-11-01,117334.7766601232,200.69,7.7,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2012-12-01,117417.45756952494,200.315,7.9,16627770.0,53265.003897756586,30.635989239687586,13047186.0,168693.0,9.314713331989612
West South Central,2013-01-01,117715.87671282615,201.6,8.0,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-02-01,117991.1306894718,202.815,7.7,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-03-01,118363.14819872312,204.875,7.5,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-04-01,118195.16897434877,206.005,7.6,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-05-01,118625.51258245144,208.51999999999998,7.5,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-06-01,119158.62482696644,209.72500000000002,7.5,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-07-01,119537.89099163312,208.85500000000002,7.3,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-08-01,120106.21718287432,208.945,7.2,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-09-01,120449.69958746873,209.88,7.2,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-10-01,120824.03708095412,210.11,7.2,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-11-01,120926.8025551726,210.695,6.9,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2013-12-01,121040.7287771674,213.12,6.7,16924599.0,54361.483216529974,31.514313432182348,13168127.0,182539.0,9.01033847898217
West South Central,2014-01-01,121375.6460338687,213.035,6.6,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-02-01,121905.2281067668,214.3,6.7,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-03-01,122410.91478235747,215.92000000000002,6.7,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-04-01,122849.77040725238,216.175,6.2,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-05-01,123240.11099787796,217.45,6.3,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-06-01,123751.0542192698,218.85500000000002,6.1,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-07-01,124352.23935335122,221.01,6.2,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-08-01,125333.73687641884,221.08499999999998,6.1,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-09-01,125746.52911926949,221.825,5.9,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-10-01,125856.10243128231,221.66500000000002,5.7,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-11-01,126049.03206223962,223.06,5.8,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2014-12-01,126450.27608256928,224.12,5.6,17815648.0,56411.037563438615,31.63215754487291,13315063.0,207673.0,8.49963689094249
West South Central,2015-01-01,126976.23358132364,224.565,5.7,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-02-01,127460.45170107472,226.06,5.5,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-03-01,127961.26199893407,227.29500000000002,5.4,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-04-01,128599.21584661464,228.96,5.4,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-05-01,129360.9149845162,231.805,5.6,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-06-01,129918.41028091055,232.8,5.3,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-07-01,130434.03709942735,233.775,5.2,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-08-01,130917.79128443304,234.305,5.1,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-09-01,131566.14932855015,234.36,5.0,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-10-01,132308.79915090746,235.08,5.0,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-11-01,132814.9259740569,234.58499999999998,5.1,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2015-12-01,133277.73375373814,235.25,5.0,18699124.0,59261.70242958975,32.42014352116174,13470461.0,209318.0,8.002826344977349
West South Central,2016-01-01,133696.43781818534,235.79000000000002,4.8,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-02-01,135096.28358204852,236.765,4.9,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-03-01,135249.59611966446,240.72,5.0,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-04-01,135358.6661701211,241.425,5.1,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-05-01,135515.5392876213,243.835,4.8,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-06-01,135941.76497403736,245.08499999999998,4.9,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-07-01,136162.93078139127,246.635,4.8,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-08-01,136377.20118667276,246.565,4.9,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-09-01,136540.65183571528,246.70999999999998,5.0,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-10-01,136941.11310989328,246.78,4.9,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-11-01,137261.7489097486,247.475,4.7,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2016-12-01,137509.1007068387,249.36,4.7,18995381.0,60437.13563707935,33.12958834571415,13623932.0,201922.0,7.83432084504417
West South Central,2017-01-01,137632.30384306808,249.935,4.7,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-02-01,137805.6994401885,251.34,4.6,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-03-01,137948.3651013227,252.43,4.4,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-04-01,138082.73782751727,256.33500000000004,4.4,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-05-01,138138.2318549917,258.595,4.4,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-06-01,138261.4266522845,258.805,4.3,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-07-01,138580.04424819452,259.75,4.3,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-08-01,139036.76303928276,260.255,4.4,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-09-01,139611.7734342419,261.895,4.3,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-10-01,140142.1701856165,261.32,4.2,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-11-01,140649.91456259406,263.75,4.2,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2017-12-01,141090.36566539027,263.265,4.1,19335294.0,62914.51835384556,33.62832591012064,13784326.0,212223.0,7.839816421580547
West South Central,2018-01-01,141513.6100141363,262.825,4.0,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-02-01,141857.19743035937,267.42,4.1,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-03-01,142600.62478382722,267.875,4.0,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-04-01,143352.66133301982,268.845,4.0,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-05-01,144090.74120161726,270.51,3.8,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-06-01,144302.1282701416,271.73,4.0,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-07-01,144630.49498961636,272.1,3.8,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-08-01,144914.67344696991,273.53499999999997,3.8,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-09-01,145385.6918410672,272.5,3.7,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-10-01,145584.79347600456,273.355,3.8,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-11-01,146100.75678419546,275.225,3.8,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2018-12-01,146714.57388876533,274.43,3.9,19613465.0,64728.24543424632,34.451449868750885,13915862.0,229394.0,7.929929253535877
West South Central,2019-01-01,147251.2217312512,276.07000000000005,4.0,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-02-01,147713.41298463757,276.755,3.8,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-03-01,148300.2268117192,279.33000000000004,3.8,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-04-01,149111.79154315087,279.71500000000003,3.7,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-05-01,149906.42482573874,282.095,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-06-01,150630.31783497077,283.29499999999996,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-07-01,151299.94935497458,283.395,3.7,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-08-01,151863.86515343084,284.63,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-09-01,152297.0138698287,284.57000000000005,3.5,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-10-01,152947.42462549283,285.695,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-11-01,153818.08486007582,286.345,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2019-12-01,154846.56193812075,288.33500000000004,3.6,19817362.0,68207.85627219203,35.02772592033188,14069276.0,250563.0,7.9539000750177475
West South Central,2020-01-01,155567.5582540157,289.24,3.6,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-02-01,156191.69947246683,290.6,3.5,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-03-01,156821.4325320632,292.595,4.4,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-04-01,157724.71816483448,293.375,14.8,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-05-01,158403.76249343535,293.57,13.2,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-06-01,158873.96238000487,298.29999999999995,11.0,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-07-01,159619.51983341764,299.61,10.2,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-08-01,161063.594309397,304.21000000000004,8.4,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-09-01,163312.44794751183,306.53,7.8,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
West South Central,2020-10-01,165303.01132415098,310.30499999999995,6.9,19817362.0,68207.85627219203,35.02772592033188,14322139.0,274012.0,7.89995540332034
