division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct
West North Central,2023-05-01,214539.18692059573,377.17,3.6,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-06-01,215941.190319838,389.9,3.6,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-06-01,215941.190319838,379.92,3.6,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-07-01,216850.19669407816,391.84,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-07-01,216850.19669407816,382.59,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-08-01,217452.61678248105,391.74,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-08-01,217452.61678248105,385.64,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-09-01,217743.2727889265,389.29,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-09-01,217743.2727889265,384.55,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-10-01,217819.9682559609,389.35,3.9,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-10-01,217819.9682559609,387.18,3.9,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-11-01,217792.73083497267,387.81,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-11-01,217792.73083497267,388.44,3.7,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-12-01,217632.7432271383,386.11,3.8,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-12-01,217632.7432271383,390.09,3.8,5745908.0,82173.19417157392,46.623248318629535
West North Central,2024-01-01,217665.55117189712,388.8,3.7,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-01-01,217665.55117189712,393.0,3.7,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-02-01,218249.4258324541,394.14,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-02-01,218249.4258324541,395.58,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-03-01,219595.7077238251,398.99,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-03-01,219595.7077238251,396.54,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-04-01,221207.6050745532,407.05,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-04-01,221207.6050745532,399.84,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-05-01,222424.070715448,409.22,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-05-01,222424.070715448,398.68,3.9,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-06-01,223119.0258680516,408.61,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-06-01,223119.0258680516,398.1,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-07-01,223507.67233665544,408.96,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-07-01,223507.67233665544,399.29,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-08-01,223958.29489355604,409.74,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-08-01,223958.29489355604,403.49,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-09-01,224444.61379810792,411.08,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-09-01,224444.61379810792,406.09,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-10-01,225202.1672973433,408.97,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-10-01,225202.1672973433,406.86,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-11-01,226049.0860180127,409.27,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-11-01,226049.0860180127,409.61,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-12-01,227232.4753780881,405.59,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2024-12-01,227232.4753780881,409.82,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-01-01,228320.9544987416,408.53,4.0,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-01-01,228320.9544987416,412.74,4.0,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-02-01,229228.82027485207,411.76,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-02-01,229228.82027485207,413.06,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-03-01,229525.0333576754,415.25,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-03-01,229525.0333576754,412.65,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-04-01,229610.42293287464,421.24,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-04-01,229610.42293287464,413.51,4.2,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-05-01,229741.9935928593,424.95,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-05-01,229741.9935928593,413.98,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-06-01,230114.57195597133,427.16,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-06-01,230114.57195597133,416.21,4.1,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-07-01,230817.93328792808,426.47,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-07-01,230817.93328792808,416.42,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-08-01,231617.1342644189,424.1,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-08-01,231617.1342644189,417.6,4.3,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-09-01,232533.3637417828,425.46,4.4,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-09-01,232533.3637417828,420.13,4.4,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-10-01,233366.4567744233,424.21,,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-10-01,233366.4567744233,421.9,,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-11-01,234362.3128685605,424.41,4.5,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-11-01,234362.3128685605,424.38,4.5,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-12-01,235617.4480032712,421.45,4.4,5821340.0,85144.190189544,46.32408594928315
West North Central,2025-12-01,235617.4480032712,425.82,4.4,5821340.0,85144.190189544,46.32408594928315
West South Central,2010-01-01,118495.3703916291,192.93,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-01-01,118495.3703916291,194.46,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-02-01,118334.73769900209,192.3,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-02-01,118334.73769900209,193.58,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-03-01,118238.92627158244,192.81,9.9,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-03-01,118238.92627158244,192.71,9.9,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-04-01,118161.14376768457,195.47,9.9,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-04-01,118161.14376768457,193.85,9.9,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-05-01,118246.69425857296,198.0,9.6,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-05-01,118246.69425857296,195.83,9.6,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-06-01,118335.21755674027,196.42,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-06-01,118335.21755674027,192.95,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-07-01,118061.64841405649,195.88,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-07-01,118061.64841405649,192.64,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-08-01,118009.31657201912,196.11,9.5,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-08-01,118009.31657201912,193.85,9.5,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-09-01,117897.71053678732,192.15,9.5,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-09-01,117897.71053678732,190.82,9.5,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-10-01,117732.88223292584,190.86,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-10-01,117732.88223292584,189.99,9.4,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-11-01,117146.85457248444,190.77,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-11-01,117146.85457248444,190.26,9.8,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-12-01,116830.84873305296,188.52,9.3,16017197.0,50785.72408393304,29.617828924748824
West South Central,2010-12-01,116830.84873305296,189.6,9.3,16017197.0,50785.72408393304,29.617828924748824
West South Central,2011-01-01,116464.92191228428,187.81,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-01-01,116464.92191228428,189.41,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-02-01,116187.61967401294,187.61,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-02-01,116187.61967401294,188.92,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-03-01,116280.6837908342,188.0,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-03-01,116280.6837908342,187.73,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-04-01,115783.16586643687,191.43,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-04-01,115783.16586643687,189.71,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-05-01,115580.13396553246,191.4,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-05-01,115580.13396553246,189.17,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-06-01,115574.2525336711,194.56,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-06-01,115574.2525336711,190.93,9.1,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-07-01,115646.57870826942,192.61,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-07-01,115646.57870826942,189.21,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-08-01,115753.32498865524,191.04,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-08-01,115753.32498865524,188.96,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-09-01,115876.78113676986,191.36,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-09-01,115876.78113676986,189.95,9.0,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-10-01,115892.19618410293,190.7,8.8,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-10-01,115892.19618410293,190.09,8.8,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-11-01,115877.11993037233,192.24,8.6,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-11-01,115877.11993037233,191.76,8.6,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-12-01,115795.14655489476,191.35,8.5,16333161.0,51729.87215328374,30.30476385434516
West South Central,2011-12-01,115795.14655489476,192.39,8.5,16333161.0,51729.87215328374,30.30476385434516
West South Central,2012-01-01,114919.61247545575,188.32,8.3,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-01-01,114919.61247545575,189.92,8.3,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-02-01,115399.40511644656,191.06,8.3,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-02-01,115399.40511644656,192.38,8.3,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-03-01,115570.64200578304,194.45,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-03-01,115570.64200578304,193.92,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-04-01,115758.85423426887,196.42,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-04-01,115758.85423426887,194.66,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-05-01,116102.1764451094,197.43,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-05-01,116102.1764451094,195.02,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-06-01,117000.9414644688,199.44,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-06-01,117000.9414644688,195.66,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-07-01,117089.81356309554,200.72,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-07-01,117089.81356309554,197.1,8.2,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-08-01,117292.15014629708,199.65,8.1,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-08-01,117292.15014629708,197.6,8.1,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-09-01,117296.10636952534,200.44,7.8,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-09-01,117296.10636952534,198.93,7.8,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-10-01,117309.78060745828,200.35,7.8,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-10-01,117309.78060745828,199.96,7.8,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-11-01,117334.7766601232,200.84,7.7,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-11-01,117334.7766601232,200.54,7.7,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-12-01,117417.45756952494,199.84,7.9,16627770.0,53265.003897756586,30.635989239687586
West South Central,2012-12-01,117417.45756952494,200.79,7.9,16627770.0,53265.003897756586,30.635989239687586
West South Central,2013-01-01,117715.87671282615,200.79,8.0,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-01-01,117715.87671282615,202.41,8.0,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-02-01,117991.1306894718,202.14,7.7,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-02-01,117991.1306894718,203.49,7.7,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-03-01,118363.14819872312,205.31,7.5,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-03-01,118363.14819872312,204.44,7.5,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-04-01,118195.16897434877,206.89,7.6,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-04-01,118195.16897434877,205.12,7.6,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-05-01,118625.51258245144,209.87,7.5,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-05-01,118625.51258245144,207.17,7.5,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-06-01,119158.62482696644,211.71,7.5,16924599.0,54361.48321652997,31.514313432182348
West South Central,2013-06-01,119158.62482696644,207.74,7.5,16924599.0,54361.48321652997,31.514313432182348
